33.4722069 -111.9266186
33.524424 -112.116069
33.3428481 -111.6867973
33.5025941 -111.9296765
33.4806476384 -112.083397147
33.6276734 -111.8913574
33.3656883 -111.9114168
33.349235 -111.821218
33.5839581 -111.9788671
33.765766 -111.98307
33.4726901927 -111.868286133
33.671044 -112.117985
33.5817851 -111.9917837
33.4668247 -112.3923715
33.4219332 -111.9431045
33.4657067 -111.9893425
33.637571 -112.0306016
33.3183402 -111.8418708
33.3531542 -111.7952685
33.5023881 -111.9172605
33.3567734 -111.9648644
33.280325 -111.681872
33.455036 -112.038676
33.365287 -111.858677
33.3785598 -111.9286709
33.5095797 -112.0258966
33.5478355 -112.0474569
33.4958679 -112.1392429
33.481966 -111.900024
33.5801301473 -111.87976891
33.421839 -112.031214
33.34697 -112.0846008
33.638564 -112.3524532
33.521758 -112.064615
33.5818729 -112.1182988
33.3184593 -111.9258211
33.7977861 -112.1208278
33.3788385 -111.8120071
33.6100382 -112.2402852
33.4897061 -112.0480028
33.4329528809 -111.844932556
33.2472729 -111.8430444
33.5065137 -112.0388443
33.3493572 -111.9603174
33.6340901 -111.9253782
33.3175083 -111.7896821
33.4856272 -112.1343419
33.5315927 -112.0992223
33.3486937095 -111.962606554
33.4518585 -111.707131
33.3055845 -111.9002766
33.5768336713 -112.239118
33.479938 -111.98828
33.5025088 -111.9290233
33.362719 -111.8761389
33.3932413 -111.8550939
33.4280294 -111.8936083
33.578533 -112.152357
33.3202828 -111.8905969
33.434116 -112.304277
33.49495 -112.0318117
33.4149148 -111.886447
33.447646 -112.0950937
33.6092708645 -112.237092186
33.640504 -111.999124
33.335923 -111.790094
33.4628606 -112.3582291
33.6226101 -111.9296783
33.3205369 -111.8582011
33.38061 -111.753761
33.7121163 -112.2020703
33.4097819 -111.8575439
33.389159 -111.806738
33.5008018 -112.0824532
33.3901507498 -111.857578084
33.5679047 -112.1178872
33.377625 -111.940074
33.4939300339 -112.024597605
33.2236687 -111.8210866
33.42135 -111.924806
33.581921143 -111.925835152
33.4962205 -111.9641728
33.6661217191 -112.204002142
33.4217111 -111.9506911
33.4375327492 -112.002290017
33.446751 -111.98479
33.4145839 -111.8691924
33.2194451 -111.8246605
33.575463 -112.051049
33.497137 -111.927685
33.4483771 -112.0740373
33.604102 -111.71889
33.322668 -111.822674
33.7127743 -112.1414642
33.5200773 -112.1732428
33.3205302 -111.9299127
33.3356167 -111.7583655
33.462744 -112.3581958
33.5014554 -111.9182019
33.394139 -111.755555
33.486702 -111.909417
33.5275987 -111.9259931
33.4643635 -112.2736253
33.523753 -112.113105
33.265021 -111.686631
33.6385658 -112.3536498
33.4691649 -112.0736819
33.6548578 -112.0638772
33.5818813 -111.9261111
33.5790924 -111.8865461
33.2748213 -111.8602154
33.493947 -111.922301
33.4499779 -112.0738355
33.3783141 -111.9223494
33.639419 -111.864038
33.5733051 -111.8629763
33.2327553 -111.8574164
33.4654529 -112.052224
33.394408 -111.718791
33.6404587 -112.068087
33.4065905 -112.0536037
33.429348 -111.9090381
33.696459 -112.102787
33.6266157637 -111.925040634
33.5324849 -112.2603562
33.348448 -111.967297
33.2886917 -111.8867653
33.406669 -112.02249
33.3892 -111.86058
33.5726593 -111.7143342
33.3680425 -111.7561849
32.879224 -111.691482
33.5074894 -112.0475209
33.5362437255 -112.185516357
33.4345079249 -111.823428869
33.698837 -111.888302
33.4750738 -112.2206019
33.6109646187 -112.133413106
33.4802944 -112.0318284
33.595333851 -111.799641659
33.299715 -111.951678
33.3792725 -111.6910475
33.321342 -111.982554
33.6071604 -112.0632597
33.4878314 -112.0304322
33.4576585 -112.0723168
33.335776 -111.875778
33.3836411 -111.7381072
33.393499 -111.900051
33.3180465 -111.9759674
33.5686041 -111.8872046
33.5173991 -112.0824683
33.234236 -111.820182
33.6528381 -112.2386168
33.317906 -111.964138
33.4493843 -112.0731077
33.6546933 -112.0981494
33.5785774 -111.880463
33.379066 -111.8777136
33.479977 -112.00354
33.45894453 -112.072181313
33.3050269 -111.998627
33.5735301 -112.1257408
33.3031566 -111.7410851
33.3897936 -111.8529803
33.79029 -112.828974
33.4600062 -112.1346135
33.6411514 -112.2193658
33.581036 -111.878994
33.590152 -111.960174
33.517587 -112.064795
33.4354634 -112.0069893
33.4501973 -112.0738185
33.6234604141 -111.926204899
33.3060593 -111.8754725
33.3060616 -111.8748501
33.5829855 -112.1705029
33.426962 -111.905026
33.406716 -111.926727
33.5635997 -112.0828883
33.4660935 -112.1179736
33.3720573 -111.9631837
33.6834408 -111.9660359
33.538449 -112.1802777
33.318093 -111.982438
33.289589 -111.876912
33.624662 -111.943525
33.635712 -112.203594
33.3924845 -111.7867204
33.3056416 -111.9451182
33.5825532 -111.9301931
33.5025941 -111.9296765
33.4231407 -111.9307165
33.4001439 -111.9566197
33.3208924 -111.9686252
33.567216 -112.065588
33.4221542 -111.8660529
33.6397913 -112.2245556
33.3931628 -111.9080584
33.3354982 -111.77022
33.712245 -112.101899
33.4659933 -112.0822105
33.071648 -112.048298
33.801592 -112.283915
33.4074374 -111.9096729
33.604316 -112.222555
33.6485453 -112.2347549
33.4483771 -112.0740373
33.334536 -111.846555
33.344357 -111.842811
33.5412603 -112.0648613
33.456877 -112.064901
33.305465 -111.872363
33.243555 -111.859284
33.4932884 -112.286085
33.5102068 -112.0272041
33.639174 -112.198912
33.37714 -111.965209
33.4139364 -111.9265784
33.2617999 -111.8602743
33.3806084 -111.7537779
33.3872039 -111.935773
33.437482 -112.174813
33.3237347416 -111.8747445
33.491344 -112.073263
33.4297511559 -111.908565716
33.383123 -111.964485
33.3929295 -111.9308611
33.638733 -112.100435
33.4951108 -112.0549799
33.688332 -112.082222
33.4932884 -112.286085
33.58462 -112.011927
33.424129863 -111.9418474
33.3782402 -111.9324409
33.393841 -111.842039
33.4296184 -111.9444466
33.4068343 -112.0235948
33.4903412 -111.9178241
33.546608 -112.047023
33.6986912 -111.9162603
33.445326 -111.735537
33.581506 -111.92342
33.645618 -111.897422
33.5978508 -112.0121845
33.511391 -112.069119
33.5092663 -112.0372733
33.3076635 -111.8413595
33.4206322 -111.9479687
33.6372083 -112.0307759
33.3771903 -111.9520135
33.3941983 -111.839969
33.564852 -111.9255724
33.5531106 -112.1361263
33.4739839 -112.0741725
33.381412 -111.787222
33.31898 -111.97993
33.494436 -111.986521
33.684175 -112.085953
33.480732 -111.950518
33.5667871934 -111.924934387
33.6755797 -111.9648884
33.53226 -112.17908
33.3068175 -111.7214945
33.5846244 -111.9777181
33.4932316 -111.9240949
33.2813397699 -111.79146011
33.3339883231 -111.877738237
33.5808249 -112.1429435
33.3193648 -111.9671696
33.3924711 -111.9098443
33.4792848 -111.9870229
33.640146 -112.030416
33.3067291 -111.7221904
33.407464 -111.939444
33.6755797 -111.9648884
33.42 -111.82
33.4758146 -112.3584631
33.3784689 -111.78723
33.6556786 -112.1534739
33.3637468 -111.9277022
33.4034017 -112.0086668
33.4877814299 -112.031467529
33.498803 -112.069113
33.492053 -112.332821
33.3047929 -111.944994
33.401362 -111.728268
33.6397913 -112.2245556
33.5530966 -112.1357952
33.499705 -111.927222
33.6407152 -111.9842585
33.574396 -112.064623
33.6851678 -111.9254928
33.3788919 -111.8779993
33.5361443 -112.3581672
33.5123433 -112.0472951
33.4576538195 -112.302675247
33.5839404 -111.9787698
33.530234 -111.925621
33.640076 -112.004291
33.4555828 -112.0736239
33.4810601 -111.9089801
33.304861 -111.927065
