40.4663153912 -79.9526402131
40.366131 -79.9818634987
40.4380693019 -80.0197623963
40.4406905693 -79.9566722801
40.3924799758 -80.066667
40.408301185 -79.9140038075
40.3548482364 -79.8212070581
40.4485429884 -80.00220898
40.4515507226 -79.9094668741
40.444393 -79.993739
40.4959623937 -80.256229341
40.6318839962 -80.0550556183
40.4685582397 -80.2401501032
40.6717191802 -80.1261092977
40.4685582397 -80.2401501032
40.7153971003 -80.1035621502
40.3679723806 -80.1041507721
40.4505149472 -80.1757764816
40.4957380274 -80.2563071251
40.4505149472 -80.1757764816
40.5411589156 -80.0119659922
40.4957380274 -80.2563071251
40.4438280645 -80.0022482872
40.4957380274 -80.2563071251
40.2630756988 -80.1315972654
40.5729572681 -79.7969841957
40.4277327295 -79.9652016163
40.428306 -79.972783
40.4957217098 -80.2471446991
40.464681 -79.922728
40.5121169119 -80.1350539869
40.185397968 -80.2241420746
40.4526947762 -80.0069904327
40.1837335316 -79.8117239156
40.609915149 -80.2265545149
40.4957380274 -80.2563071251
40.6877650104 -80.1047515869
40.7212536287 -80.1539053883
40.3080362736 -79.5814847946
40.4514402151 -79.9833762646
40.4663153912 -79.9526402131
40.4304949887 -79.9859783877
40.4328891 -79.9231777
40.4957380274 -80.2563071251
40.442488975 -79.9565756321
40.553423 -80.108188
40.5291277182 -80.0085943937
40.4184461492 -80.0455069542
40.3318447833 -80.022294
40.5231177714 -80.0367258899
40.4334575899 -80.0219678879
40.4373936592 -79.7669112682
40.4530539922 -79.7525882721
40.6723710697 -80.0974559784
40.4957380274 -80.2563071251
40.4049448344 -80.0391554832
40.4685582397 -80.2401501032
40.6218514747 -80.055274118
40.4482161999 -80.178388
40.3806235761 -80.0450030877
40.4185114946 -80.0585317612
40.5391450523 -79.8301523924
40.4685582397 -80.2401501032
40.4957380274 -80.2563071251
40.4544008915 -80.1867464094
40.4410282338 -79.9619442819
40.4416188115 -79.9610647265
40.428518 -79.979224205
40.434299 -80.005038
40.4534132062 -79.9169540405
40.4957380274 -80.2563071251
40.441869 -79.957222
40.565981025 -80.0167107582
40.352412 -80.250347
40.4950185706 -80.2044478551
40.3725743574 -79.9754905701
40.4957895624 -80.0702555189
40.4685582397 -80.2401501032
40.4534785176 -80.1568937302
40.4410708793 -80.001405881
40.5208134577 -79.8140859604
40.428466 -79.97438865
40.4344089639 -79.7858637571
40.4543216579 -79.9388598482
40.4957380274 -80.2563071251
40.352752 -79.821921
40.4467511061 -80.0218391418
40.4338357108 -80.0045674967
40.1702268612 -79.7319827965
40.34388785 -79.985182
40.443418 -80.002498
40.4419545822 -80.0006632396
40.4957380274 -80.2563071251
40.4957380274 -80.2563071251
40.4042810333 -79.9187994003
40.24449 -80.215605
40.4957380274 -80.2563071251
40.451056 -79.934733
40.4685582397 -80.2401501032
40.4409099929 -79.9970591544
40.3914040393 -80.0384688377
40.2153246417 -80.2118682861
40.4834660863 -79.9207520485
40.5208134577 -79.8140859604
40.3080362736 -79.5814847946
40.3327809885 -79.9456644058
40.4957380274 -80.2563071251
40.4685582397 -80.2401501032
40.444393 -79.993739
40.35938655 -80.0005946167
40.429881 -79.923378
40.4437464134 -79.9951243401
40.5208134577 -79.8140859604
40.62959481 -80.05268472
40.4746973831 -79.8945370677
40.366632 -80.10679925
40.4399594584 -79.9949785463
40.3714218492 -80.2294367552
40.4399740276 -79.956253767
40.4811753987 -79.8578933576
40.384475 -80.0157329
40.5178396167 -80.165408
40.4420044445 -80.0226121676
40.5509326601 -80.0796806558
40.16534558 -80.2724916333
40.4685582397 -80.2401501032
40.5211277442 -79.8140605949
40.4957380274 -80.2563071251
40.4601236246 -80.1925134659
40.6594364257 -79.7568106648
40.428911 -79.982788
40.4440600279 -79.9949075536
40.4419316937 -79.9387282133
40.1657441709 -80.0781639739
40.408837 -79.9158005
40.4957380274 -80.2563071251
40.4957380274 -80.2563071251
40.43716051 -79.922597
40.4288462799 -79.9821716086
40.4505149472 -80.1757764816
40.4957380274 -80.2563071251
40.4379183149 -79.9198722839
40.4957380274 -80.2563071251
40.4957380274 -80.2563071251
40.614887 -80.098799
40.428466 -79.97438865
40.4462448901 -80.1836514473
40.4429702715 -80.0009908763
40.4957380274 -80.2563071251
40.608984 -80.101018
40.4460652641 -80.0126123428
40.4320121291 -79.7924941778
40.3306005992 -80.1389412692
40.44063 -79.958331
40.4957380274 -80.2563071251
